titleId,originalTitle,primaryTitle,genres,release_date,averageRating,numVotes,popularity,runtimeMinutes,titleType,tagline,overview,cast,director,writers,production_companies,production_countries,poster_path,isAdult,languages,budget_revenue,combined_features,trailer_url,original_language
tt0015648,Bronenosets Potemkin,Battleship Potemkin,"Drama,History,Thriller",1925-12-24,7.9,60658.0,23.46,75,movie,"Revolution is the only lawful, equal, effectual war. It was in Russia that this war was declared and begun.","A dramatized account of a great Russian naval mutiny and a resultant public demonstration, showing support, which brought on a police massacre. The film had an incredible impact on the development of cinema and is a masterful example of montage editing.","[{'known_for_department': 'Acting', 'name': 'Aleksandr Antonov', 'original_name': 'Aleksandr Antonov', 'popularity': 2.037, 'profile_path': '/2SsBRWuIQr3T0Ou7K75HarJoNIo.jpg', 'character': 'Grigory Vakulinchuk'}, {'known_for_department': 'Acting', 'name': 'Ivan Bobrov', 'original_name': 'Ivan Bobrov', 'popularity': 1.288, 'profile_path': '/yCHbMMtSGOYzn5O7FfaTncYsSBw.jpg', 'character': 'Young Sailor Flogged While Sleeping'}, {'known_for_department': 'Acting', 'name': 'Nina Poltavtseva', 'original_name': 'Nina Poltavtseva', 'popularity': 0.6, 'profile_path': None, 'character': 'Woman with Pince-nez'}, {'known_for_department': 'Acting', 'name': 'Konstantin Feldman', 'original_name': 'Konstantin Feldman', 'popularity': 1.4, 'profile_path': None, 'character': 'Student Agitator'}, {'known_for_department': 'Acting', 'name': 'Prokhorenko', 'original_name': 'Prokhorenko', 'popularity': 0.6, 'profile_path': None, 'character': 'Mother Carrying Wounded Boy'}, {'known_for_department': 'Acting', 'name': 'A. Glauberman', 'original_name': 'A. Glauberman', 'popularity': 0.6, 'profile_path': None, 'character': 'Wounded Boy'}, {'known_for_department': 'Acting', 'name': 'Beatrice Vitoldi', 'original_name': 'Beatrice Vitoldi', 'popularity': 0.84, 'profile_path': None, 'character': 'Woman with Baby Carriage'}, {'known_for_department': 'Acting', 'name': 'Danylo Antonovych', 'original_name': 'Danylo Antonovych', 'popularity': 0.6, 'profile_path': '/6X3iC9YY3EuNXW71IryT1NjKLrO.jpg', 'character': 'Sailor'}, {'known_for_department': 'Acting', 'name': 'Iona Biy-Brodskiy', 'original_name': 'Iona Biy-Brodskiy', 'popularity': 0.98, 'profile_path': None, 'character': 'Student'}, {'known_for_department': 'Acting', 'name': 'Julia Eisenstein', 'original_name': 'Julia Eisenstein', 'popularity': 0.6, 'profile_path': None, 'character': 'Woman with Food for Sailors'}]",Sergei Eisenstein,"['Sergei Eisenstein', 'Nina Agadzhanova', 'Sergei Tretyakov', 'Nikolay Aseev']","[{'logo_path': '/xenuUvcunUNpbaDOYGhWZERaym7.png', 'name': 'Mosfilm', 'origin_country': 'SU'}, {'logo_path': '/zPCdjtL8Ti2NHGSMoGSuEjSgkxZ.png', 'name': 'Goskino USSR', 'origin_country': 'SU'}]",['Soviet Union'],/tjnaRiHUsxBADaOwrQpnTnjHVwi.jpg,0,"original language: ru, spoken languages: No Language","Budget: 0.00, Revenue: 45.10K",Drama Drama Drama Drama Drama Drama History History History History History History Thriller Thriller Thriller Thriller Thriller Thriller Aleksandr Antonov Ivan Bobrov Nina Poltavtseva Konstantin Feldman Prokhorenko A. Glauberman Beatrice Vitoldi Danylo Antonovych Iona Biy-Brodskiy Julia Eisenstein Sergei Eisenstein Mosfilm Goskino USSR dramatized account great russian naval war revolution only lawful equal Soviet Union Soviet Union Soviet Union 1925,https://www.youtube.com/watch?v=kS5kzTbNKjs,ru
tt0019760,Chelovek s kino-apparatom,Man with a Movie Camera,Documentary,1929-05-12,8.3,27423.0,14.606,68,movie,The Greatest Documentary Ever Made,"A cameraman wanders around with a camera slung over his shoulder, documenting urban life with dazzling inventiveness.",[],Dziga Vertov,['Dziga Vertov'],"[{'logo_path': '/y1qBEXTFKt1TvGKKH9QAYiP3rPe.png', 'name': 'VUFKU', 'origin_country': 'SU'}]",['Soviet Union'],/vJgAdgJWX54v0oXfIvhwjlZnmgn.jpg,0,"original language: ru, spoken languages: No Language","Budget: 0.00, Revenue: 0.00",Documentary Documentary Documentary Documentary Documentary Documentary  Dziga Vertov VUFKU cameraman camera shoulder urban life greatest documentary Soviet Union Soviet Union Soviet Union 1929,https://www.youtube.com/watch?v=BtTlgxtoqhg,ru
tt0029850,Aleksandr Nevskiy,Alexander Nevsky,"Action,Biography,Drama",1938-11-24,7.5,12050.0,6.924,112,movie,"The mighty epic of 13th Century Russia...of the ""Battle on the Ice"" when the invading German hordes led by the Teutonic Knights were driven from the soil of Russia - forever.","When German knights invade Russia, Prince Alexander Nevsky must rally his people to resist the formidable force. After the Teutonic soldiers take over an eastern Russian city, Alexander stages his stand at Novgorod, where a major battle is fought on the ice of frozen Lake Chudskoe. While Alexander leads his outnumbered troops, two of their number, Vasili and Gavrilo, begin a contest of bravery to win the hand of a local maiden.","[{'known_for_department': 'Acting', 'name': 'Nikolai Cherkasov', 'original_name': 'Nikolai Cherkasov', 'popularity': 1.874, 'profile_path': '/coUYMmUSllEqAbKXgKHqU2AWx1L.jpg', 'character': 'Alexander Nevsky'}, {'known_for_department': 'Acting', 'name': 'Nikolai Okhlopkov', 'original_name': 'Nikolai Okhlopkov', 'popularity': 0.6, 'profile_path': '/wsia6QMsTSszL3tYSvv4tVHVQhr.jpg', 'character': 'Vasili Buslai'}, {'known_for_department': 'Acting', 'name': 'Andrei Abrikosov', 'original_name': 'Andrei Abrikosov', 'popularity': 1.4, 'profile_path': '/iFyogTnPJ108HGY87Qyf5NLQAas.jpg', 'character': 'Gavrilo Oleksich'}, {'known_for_department': 'Acting', 'name': 'Valentyna Ivashova', 'original_name': 'Valentyna Ivashova', 'popularity': 2.581, 'profile_path': '/lsKw3kq0netQo3aEg2I0HwKcQZV.jpg', 'character': 'Olga Danilovna - a Maid of Novgorod'}, {'known_for_department': 'Acting', 'name': 'Lev Fenin', 'original_name': 'Lev Fenin', 'popularity': 1.22, 'profile_path': '/ehMmGgkLAMUyo8o6u7cFAQv2qVb.jpg', 'character': 'The Archbishop'}, {'known_for_department': 'Acting', 'name': 'Sergei Blinnikov', 'original_name': 'Sergei Blinnikov', 'popularity': 1.38, 'profile_path': '/5dRCYSVwTNj9iKOhoBgqA5GWLgo.jpg', 'character': 'Tverdilo - Traitorous Mayor of Pskov'}, {'known_for_department': 'Acting', 'name': 'Nikolai Arsky', 'original_name': 'Nikolai Arsky', 'popularity': 0.6, 'profile_path': '/vvQ7Cco6RoM0gSVEaFA08oFPaAk.jpg', 'character': 'Domash Tverdislavich - a Novgorod Boyar'}, {'known_for_department': 'Acting', 'name': 'Varvara Massalitinova', 'original_name': 'Varvara Massalitinova', 'popularity': 1.659, 'profile_path': '/wUn09tTex5r8VWcR49VKF8B8xWM.jpg', 'character': ""Amelfa Timoferevna - Buslai's Mother""}]",Sergei Eisenstein,"['Sergei Eisenstein', 'Pyotr Pavlenko']","[{'logo_path': '/xenuUvcunUNpbaDOYGhWZERaym7.png', 'name': 'Mosfilm', 'origin_country': 'SU'}]",['Soviet Union'],/lsTJYStIsnddwioD1L4FEmwj4Cx.jpg,0,"original language: ru, spoken languages: Russian","Budget: 0.00, Revenue: 0.00",Action Action Action Action Action Action Biography Biography Biography Biography Biography Biography Drama Drama Drama Drama Drama Drama Nikolai Cherkasov Nikolai Okhlopkov Andrei Abrikosov Valentyna Ivashova Lev Fenin Sergei Blinnikov Nikolai Arsky Varvara Massalitinova Sergei Eisenstein Mosfilm alexander german knights russia prince russia mighty epic 13th century Soviet Union Soviet Union Soviet Union 1938,https://www.youtube.com/watch?v=vm6Cu0C76us,ru
tt0037824,Ivan Groznyy,"Ivan the Terrible, Part I","Biography,Drama,History",1944-11-11,7.7,10671.0,6.173,103,movie,,"Set during the early part of his reign, Ivan faces betrayal from the aristocracy and even his closest friends as he seeks to unite the Russian people.  Sergei Eisenstein's final film, this is the first part of a three-part biopic of Tsar Ivan IV of  Russia, which was never completed due to the producer's dissatisfaction with Eisenstein's attempts to use forbidden experimental filming techniques and excessive cost overruns.  The second part was completed but not released for a decade after Eisenstein's death and a change of heart in the USSR government toward his work; the third part was only in its earliest stage of filming when shooting was stopped altogether.","[{'known_for_department': 'Acting', 'name': 'Nikolai Cherkasov', 'original_name': 'Nikolai Cherkasov', 'popularity': 1.874, 'profile_path': '/coUYMmUSllEqAbKXgKHqU2AWx1L.jpg', 'character': 'Czar Ivan IV'}, {'known_for_department': 'Acting', 'name': 'Lyudmila Tselikovskaya', 'original_name': 'Lyudmila Tselikovskaya', 'popularity': 0.6, 'profile_path': '/6QAVPRE9egP44oXxyO2bhnfcmpq.jpg', 'character': 'Czarina Anastasia Romanovna'}, {'known_for_department': 'Acting', 'name': 'Serafima Birman', 'original_name': 'Serafima Birman', 'popularity': 1.088, 'profile_path': '/Qqrm6KRHWIlC0fFI2PPJcj6rJ7.jpg', 'character': 'Boyarina Efrosinia Staritskaya'}, {'known_for_department': 'Acting', 'name': 'Mikhail Nazvanov', 'original_name': 'Mikhail Nazvanov', 'popularity': 0.833, 'profile_path': '/76lASCUGqtVt0BMiibQQESH6PkX.jpg', 'character': 'Prince Andrei Kurbsky'}, {'known_for_department': 'Acting', 'name': 'Mikhail Zharov', 'original_name': 'Mikhail Zharov', 'popularity': 1.208, 'profile_path': '/3X5pOEGqMFsusSNrUJRiIwTJmn6.jpg', 'character': ""Czar's Guard Malyuta Skuratov""}, {'known_for_department': 'Acting', 'name': 'Amvrosi Buchma', 'original_name': 'Amvrosi Buchma', 'popularity': 0.702, 'profile_path': '/vS97uMoPFYKiMnc0vBj0EN93Y89.jpg', 'character': ""Czar's Guard Aleksei Basmanov""}, {'known_for_department': 'Acting', 'name': 'Mikhail Kuznetsov', 'original_name': 'Mikhail Kuznetsov', 'popularity': 1.023, 'profile_path': '/ceFF5nxyD4DSWdoo9tl5npoG5lF.jpg', 'character': 'Fyodor Basmanov'}, {'known_for_department': 'Acting', 'name': 'Pavel Kadochnikov', 'original_name': 'Pavel Kadochnikov', 'popularity': 1.4, 'profile_path': '/byfagGoCuIwiO2uxIdnccAr0i1W.jpg', 'character': 'Vladimir Andreyevich Staritsky'}, {'known_for_department': 'Acting', 'name': 'Andrei Abrikosov', 'original_name': 'Andrei Abrikosov', 'popularity': 1.4, 'profile_path': '/iFyogTnPJ108HGY87Qyf5NLQAas.jpg', 'character': 'Boyar Fyodor Kolychev'}, {'known_for_department': 'Acting', 'name': 'Alexander Mgebrov', 'original_name': 'Alexander Mgebrov', 'popularity': 1.38, 'profile_path': '/wvmftSucatisQceW2GHRwum4bAy.jpg', 'character': ""Novgorod's Archbishop Pimen""}]",Sergei Eisenstein,['Sergei Eisenstein'],"[{'logo_path': '/xenuUvcunUNpbaDOYGhWZERaym7.png', 'name': 'Mosfilm', 'origin_country': 'SU'}, {'logo_path': None, 'name': 'TsOKS', 'origin_country': 'SU'}]",['Soviet Union'],/rzFWfdq6CXLCnlfXTTZs9W9dMR2.jpg,0,"original language: ru, spoken languages: Russian","Budget: 0.00, Revenue: 0.00",Biography Biography Biography Biography Biography Biography Drama Drama Drama Drama Drama Drama History History History History History History Nikolai Cherkasov Lyudmila Tselikovskaya Serafima Birman Mikhail Nazvanov Mikhail Zharov Amvrosi Buchma Mikhail Kuznetsov Pavel Kadochnikov Andrei Abrikosov Alexander Mgebrov Sergei Eisenstein Mosfilm TsOKS part eisenstein ivan early reign  Soviet Union Soviet Union Soviet Union 1944,https://www.youtube.com/watch?v=JcJkHCihTmE,ru
tt0050634,Letyat zhuravli,The Cranes Are Flying,"Drama,Romance,War",1957-10-12,8.3,19252.0,10.527,95,movie,The compelling story of a girl's impassioned search for happiness.,"Veronika and Boris come together in Moscow shortly before World War II. Walking along the river, they watch cranes fly overhead, and promise to rendezvous before Boris leaves to fight. Boris misses the meeting and is off to the front lines, while Veronika waits patiently, sending letters faithfully. After her house is bombed, Veronika moves in with Boris' family, into the company of a cousin with his own intentions.","[{'known_for_department': 'Acting', 'name': 'Tatyana Samoylova', 'original_name': 'Tatyana Samoylova', 'popularity': 1.205, 'profile_path': '/cKnswgxIVaC7CoEQ9yVNPQpRewb.jpg', 'character': 'Veronika'}, {'known_for_department': 'Acting', 'name': 'Aleksey Batalov', 'original_name': 'Aleksey Batalov', 'popularity': 2.112, 'profile_path': '/6dgzimnivd1abx8Sz1yCMJlcnA3.jpg', 'character': 'Boris Fyodorovich Borozdin'}, {'known_for_department': 'Acting', 'name': 'Vasili Merkuryev', 'original_name': 'Vasili Merkuryev', 'popularity': 2.231, 'profile_path': '/tefCC9tZ0PDdxzhG3oUooBrWZq9.jpg', 'character': 'Fyodor Ivanovich Borozdin'}, {'known_for_department': 'Acting', 'name': 'Aleksandr Shvorin', 'original_name': 'Aleksandr Shvorin', 'popularity': 1.422, 'profile_path': '/ckcJ0Ui7OtGL64CO9ihqfILQgmd.jpg', 'character': 'Mark Aleksandrovich Borozdin'}, {'known_for_department': 'Acting', 'name': 'Svetlana Kharitonova', 'original_name': 'Svetlana Kharitonova', 'popularity': 0.84, 'profile_path': '/gMURYPtM4GlBjNHvmUNDNHMsBT3.jpg', 'character': 'Irina Fyodorovna Borozdina'}, {'known_for_department': 'Acting', 'name': 'Konstantin Kadochnikov', 'original_name': 'Konstantin Kadochnikov', 'popularity': 0.6, 'profile_path': '/jC2yRbMgwr8r3Hzb6QKoYuNCBz2.jpg', 'character': 'Volodya'}, {'known_for_department': 'Acting', 'name': 'Valentin Zubkov', 'original_name': 'Valentin Zubkov', 'popularity': 1.849, 'profile_path': '/obZNOJVpvgJJQvtjcFIyQBEUTbk.jpg', 'character': 'Stepan'}, {'known_for_department': 'Acting', 'name': 'Antonina Bogdanova', 'original_name': 'Antonina Bogdanova', 'popularity': 1.96, 'profile_path': '/di5JNtP6qgNUYOD1CgnmaRSAdmp.jpg', 'character': ""Varvara Kapitanova, Boris and Irina's Grandmother""}, {'known_for_department': 'Acting', 'name': 'Boris Kokovkin', 'original_name': 'Boris Kokovkin', 'popularity': 1.4, 'profile_path': '/mUZH91L8Kw612yKMRcW1ffAVtwA.jpg', 'character': 'Nikolay Nikolayevich Chernov'}, {'known_for_department': 'Acting', 'name': 'Ekaterina Kupriyanova', 'original_name': 'Ekaterina Kupriyanova', 'popularity': 0.6, 'profile_path': '/hwZbJzAt8AMKcT6MfJEolKp6SqF.jpg', 'character': 'Anna Mikhaylovna Lebedeva'}]",Mikhail Kalatozov,['Viktor Rozov'],"[{'logo_path': '/xenuUvcunUNpbaDOYGhWZERaym7.png', 'name': 'Mosfilm', 'origin_country': 'SU'}]",['Soviet Union'],/foXYOdXEJ0rvtTDo4LLnsUnvPLB.jpg,0,"original language: ru, spoken languages: Russian","Budget: 0.00, Revenue: 0.00",Drama Drama Drama Drama Drama Drama Romance Romance Romance Romance Romance Romance War War War War War War Tatyana Samoylova Aleksey Batalov Vasili Merkuryev Aleksandr Shvorin Svetlana Kharitonova Konstantin Kadochnikov Valentin Zubkov Antonina Bogdanova Boris Kokovkin Ekaterina Kupriyanova Mikhail Kalatozov Mosfilm boris veronika moscow world war compelling story girl search happiness Soviet Union Soviet Union Soviet Union 1957,https://www.youtube.com/watch?v=IkINuHcP6us,ru
tt0052600,Ballada o soldate,Ballad of a Soldier,"Drama,Romance,War",1959-12-01,8.2,11107.0,12.933,88,movie,From the very pages of life itself!,"During World War II, earnest young Russian soldier Alyosha Skvortsov is rewarded with a short leave of absence for performing a heroic deed on the battlefield. Feeling homesick, he decides to visit his mother. Due to his kindhearted nature, however, Alyosha is repeatedly sidetracked by his efforts to help those he encounters, including a lovely girl named Shura. In his tour of a country devastated by war, he struggles to keep hope alive.","[{'known_for_department': 'Acting', 'name': 'Vladimir Ivashov', 'original_name': 'Vladimir Ivashov', 'popularity': 0.766, 'profile_path': '/fapvN4FQxLYeTb7XChPJfdIEvg8.jpg', 'character': 'Alyosha Skvortsov'}, {'known_for_department': 'Acting', 'name': 'Zhanna Prokhorenko', 'original_name': 'Zhanna Prokhorenko', 'popularity': 2.401, 'profile_path': '/hsFCyfjmboJ9TJ24VcfLW9g28EO.jpg', 'character': 'Shura'}, {'known_for_department': 'Acting', 'name': 'Antonina Maksimova', 'original_name': 'Antonina Maksimova', 'popularity': 1.632, 'profile_path': '/aJRCTPPNdhj6HzcgraTLFTXoem.jpg', 'character': ""Katerina, Alyosha's Mother""}, {'known_for_department': 'Acting', 'name': 'Nikolay Kryuchkov', 'original_name': 'Nikolay Kryuchkov', 'popularity': 1.4, 'profile_path': '/mr2MZE7RZkXfeOZO8xIanowdgxo.jpg', 'character': 'The General'}, {'known_for_department': 'Acting', 'name': 'Evgeniy Urbanskiy', 'original_name': 'Evgeniy Urbanskiy', 'popularity': 0.6, 'profile_path': '/bL7puWuCpK31Btuqq4UVopaJTNT.jpg', 'character': 'Vasya, the Invalid'}, {'known_for_department': 'Acting', 'name': 'Elza Lezhdey', 'original_name': 'Elza Lezhdey', 'popularity': 1.4, 'profile_path': '/xtMK4iIrefb66IdlE6f7UFpQB1l.jpg', 'character': ""Liza, the Invalid's Wife""}, {'known_for_department': 'Acting', 'name': 'Aleksandr Kuznetsov', 'original_name': 'Aleksandr Kuznetsov', 'popularity': 1.38, 'profile_path': '/Am6lyjjVKBRoupUbUhjVFePyoLD.jpg', 'character': 'Gavrilkin, the Train Sentry'}, {'known_for_department': 'Acting', 'name': 'Yevgeni Teterin', 'original_name': 'Yevgeni Teterin', 'popularity': 1.96, 'profile_path': '/1sIWS9VDylFrA6oN4fNS8rrKfeC.jpg', 'character': ""The Lieutenant, 'A Terrible Beast'""}, {'known_for_department': 'Acting', 'name': 'Valentina Markova', 'original_name': 'Valentina Markova', 'popularity': 1.63, 'profile_path': '/u7IwIqR2FI3UyfOcg4SrmZIy5aU.jpg', 'character': ""Zoya, Skvortsovs' Neighbor""}, {'known_for_department': 'Acting', 'name': 'Mariya Kremneva', 'original_name': 'Mariya Kremneva', 'popularity': 0.6, 'profile_path': None, 'character': ""Elizaveta Petrovna, Pavlov's Wife""}]",Grigoriy Chukhray,"['Valentin Ezhov', 'Grigoriy Chukhray']","[{'logo_path': '/xenuUvcunUNpbaDOYGhWZERaym7.png', 'name': 'Mosfilm', 'origin_country': 'SU'}]",['Soviet Union'],/9teeqzdIgPkWsykRapYkqhdefmm.jpg,0,"original language: ru, spoken languages: Russian","Budget: 0.00, Revenue: 0.00",Drama Drama Drama Drama Drama Drama Romance Romance Romance Romance Romance Romance War War War War War War Vladimir Ivashov Zhanna Prokhorenko Antonina Maksimova Nikolay Kryuchkov Evgeniy Urbanskiy Elza Lezhdey Aleksandr Kuznetsov Yevgeni Teterin Valentina Markova Mariya Kremneva Grigoriy Chukhray Mosfilm war alyosha world ii earnest very pages life Soviet Union Soviet Union Soviet Union 1959,https://www.youtube.com/watch?v=SAIxQipQQlc,ru
tt0056111,Ivanovo detstvo,Ivan's Childhood,"Drama,War",1962-05-09,8.0,39142.0,14.15,95,movie,,"In WW2, twelve year old Soviet orphan Ivan Bondarev works for the Soviet army as a scout behind the German lines and strikes a friendship with three sympathetic Soviet officers.","[{'known_for_department': 'Acting', 'name': 'Nikolay Burlyaev', 'original_name': 'Nikolay Burlyaev', 'popularity': 2.368, 'profile_path': '/fRiS9kWiolLH3J8ZhfLqmq51igm.jpg', 'character': 'Ivan Bondarev'}, {'known_for_department': 'Acting', 'name': 'Valentin Zubkov', 'original_name': 'Valentin Zubkov', 'popularity': 1.849, 'profile_path': '/obZNOJVpvgJJQvtjcFIyQBEUTbk.jpg', 'character': 'Captain Kholin'}, {'known_for_department': 'Acting', 'name': 'Nikolay Grinko', 'original_name': 'Nikolay Grinko', 'popularity': 3.104, 'profile_path': '/dvX2MO5Ewbymaz6CUl0egFulPaB.jpg', 'character': 'Lieutnant Colonel Gryaznov'}, {'known_for_department': 'Acting', 'name': 'Yevgeni Zharikov', 'original_name': 'Yevgeni Zharikov', 'popularity': 1.101, 'profile_path': '/ckH5yBlv9MbM372BM7YDWVp07Eu.jpg', 'character': 'Lieutnant Galtsev'}, {'known_for_department': 'Acting', 'name': 'Valentina Malyavina', 'original_name': 'Valentina Malyavina', 'popularity': 0.833, 'profile_path': '/3YHbkzM1XYvCWt2FkK2nvmgWM6U.jpg', 'character': 'Masha'}, {'known_for_department': 'Acting', 'name': 'Irma Raush', 'original_name': 'Irma Raush', 'popularity': 2.454, 'profile_path': '/y4OrVv64rB5ffIZKuiSgCbkGDWd.jpg', 'character': ""Ivan's Mother""}, {'known_for_department': 'Acting', 'name': 'Stepan Krylov', 'original_name': 'Stepan Krylov', 'popularity': 1.014, 'profile_path': '/6lMBWThnyKxvpqL8Z5WPkmJBBDi.jpg', 'character': 'Corporal Katasonov'}, {'known_for_department': 'Acting', 'name': 'Dmytro Milyutenko', 'original_name': 'Dmytro Milyutenko', 'popularity': 1.666, 'profile_path': '/ns4rU9txMuDVUigw6Ac8UKeIdJ.jpg', 'character': 'Old Man'}, {'known_for_department': 'Acting', 'name': 'Nikolay Smorchkov', 'original_name': 'Nikolay Smorchkov', 'popularity': 1.788, 'profile_path': '/lqu59CGkVY6gls1dk4PwMNNPw6S.jpg', 'character': 'Starshina (uncredited)'}, {'known_for_department': 'Acting', 'name': 'Vera Miturich', 'original_name': 'Vera Miturich', 'popularity': 0.6, 'profile_path': None, 'character': 'Girl'}]",Andrei Tarkovsky,"['Mikhail Papava', 'Vladimir Bogomolov']","[{'logo_path': None, 'name': 'Tretye Tvorcheskoe Obyedinenie', 'origin_country': 'SU'}, {'logo_path': '/xenuUvcunUNpbaDOYGhWZERaym7.png', 'name': 'Mosfilm', 'origin_country': 'SU'}]",['Soviet Union'],/vmRWSLP1DE9WTta0hfzIafJ0dID.jpg,0,"original language: ru, spoken languages: Russian, German","Budget: 0.00, Revenue: 0.00",Drama Drama Drama Drama Drama Drama War War War War War War Nikolay Burlyaev Valentin Zubkov Nikolay Grinko Yevgeni Zharikov Valentina Malyavina Irma Raush Stepan Krylov Dmytro Milyutenko Nikolay Smorchkov Vera Miturich Andrei Tarkovsky Tretye Tvorcheskoe Obyedinenie Mosfilm soviet ww2 year old orphan  Soviet Union Soviet Union Soviet Union 1962,https://www.youtube.com/watch?v=pBj_yleyrLE,ru
tt0059550,Operatsiya 'Y' i drugie priklyucheniya Shurika,Operation 'Y' & Other Shurik's Adventures,"Comedy,Crime,Drama",1965-07-24,8.5,14464.0,17.164,95,movie,,"The film consists of three independent parts: ""Workmate"", ""Déjà vu"" and ""Operation Y"". The plot follows the adventures of Shurik (alternative spelling — Shourick), the naive and nerdy Soviet student who often gets into ludicrous situations but always finds a way out very neatly.  ""Operation Y and Shurik's Other Adventures"" was a hit movie and became the leader of Soviet film distribution in 1965.","[{'known_for_department': 'Acting', 'name': 'Aleksandr Demyanenko', 'original_name': 'Aleksandr Demyanenko', 'popularity': 3.12, 'profile_path': '/b9nqCzPYFYrESqBHkVTIkUVXBmF.jpg', 'character': 'Shurik'}, {'known_for_department': 'Acting', 'name': 'Mikhail Pugovkin', 'original_name': 'Mikhail Pugovkin', 'popularity': 1.458, 'profile_path': '/9rzKSdWNag5GuKVTVl71YrMs2Jh.jpg', 'character': 'Construction director (segment ""Naparnik"")'}, {'known_for_department': 'Acting', 'name': 'Aleksei Smirnov', 'original_name': 'Aleksei Smirnov', 'popularity': 0.753, 'profile_path': '/qryxfxW2jDkVLj4rcuseEG65F4K.jpg', 'character': 'Fedya (segment ""Naparnik"") / Doubting person at market (segment ""Operatsiya \'Y"")'}, {'known_for_department': 'Acting', 'name': 'Yuriy Nikulin', 'original_name': 'Yuriy Nikulin', 'popularity': 1.514, 'profile_path': '/sxiwVxrO5VHtdIieeQH8m14JE2k.jpg', 'character': '""Dunce""'}, {'known_for_department': 'Acting', 'name': 'Georgiy Vitsin', 'original_name': 'Georgiy Vitsin', 'popularity': 1.0, 'profile_path': '/9LXrFdMCRj941POOsn9lrSs35io.jpg', 'character': '""Coward""'}, {'known_for_department': 'Acting', 'name': 'Yevgeni Morgunov', 'original_name': 'Yevgeni Morgunov', 'popularity': 1.05, 'profile_path': '/qG6otdHD71RRKCzfj3qxUSHJsVP.jpg', 'character': '""Stager""'}, {'known_for_department': 'Acting', 'name': 'Natalya Seleznyova', 'original_name': 'Natalya Seleznyova', 'popularity': 1.526, 'profile_path': '/qdD3oLFU2NfSEhwqUkIpY158v0B.jpg', 'character': 'Lida (segment ""Navazhdeniye"")'}, {'known_for_department': 'Acting', 'name': 'Vladimir Basov', 'original_name': 'Vladimir Basov', 'popularity': 2.131, 'profile_path': '/wll2eZHIBamgv1b3F7h4OwGmgcQ.jpg', 'character': 'Policeman (segment ""Naparnik"")'}, {'known_for_department': 'Acting', 'name': 'Vladimir Vladislavskiy', 'original_name': 'Vladimir Vladislavskiy', 'popularity': 2.776, 'profile_path': '/lMcL74n6oMdcEYhg3O3onXBAccU.jpg', 'character': 'директор склада'}, {'known_for_department': 'Acting', 'name': 'Emmanuil Geller', 'original_name': 'Emmanuil Geller', 'popularity': 0.616, 'profile_path': '/fJ1N2ZgMdF1eKQ7jAUCZI9R57Uv.jpg', 'character': 'Another man (segment ""Naparnik"")'}]",Leonid Gaidai,"['Leonid Gaidai', 'Moris Slobodskoy', 'Yakov Kostyukovskiy']","[{'logo_path': '/xenuUvcunUNpbaDOYGhWZERaym7.png', 'name': 'Mosfilm', 'origin_country': 'SU'}]",['Soviet Union'],/di0OpDXkIj53Fv2wy6f5As8AbNA.jpg,0,"original language: ru, spoken languages: Uzbek, Ukrainian, Russian","Budget: 0.00, Revenue: 0.00",Comedy Comedy Comedy Comedy Comedy Comedy Crime Crime Crime Crime Crime Crime Drama Drama Drama Drama Drama Drama Aleksandr Demyanenko Mikhail Pugovkin Aleksei Smirnov Yuriy Nikulin Georgiy Vitsin Yevgeni Morgunov Natalya Seleznyova Vladimir Basov Vladimir Vladislavskiy Emmanuil Geller Leonid Gaidai Mosfilm film operation y adventures shurik  Soviet Union Soviet Union Soviet Union 1965,,ru
